1	1	0.00935
2	1	0.0113
3	1	0.0262
4	1.01	0.0603
5	0.999	0.0402
6	1	0.0215
7	1.01	0.0159
8	1	0.0209
9	1.01	0.0173
10	1.01	0.0148
11	1.02	0.016
12	1.01	0.0184
13	1	0.0217
14	0.996	0.0229
15	0.997	0.0156
16	1.01	0.0177
17	1.01	0.0126
18	1.01	0.0096
19	1.01	0.0113
20	1	0.0116
21	1	0.00972
22	0.992	0.0131
